gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-12m,tenure_group_12-24m,tenure_group_24-48m,tenure_group_48-60m,tenure_group_60m+,AvgMonthlySpend
Male,Yes,1,0,4,1,Yes,No,No,No,No,No,No,0,74.95,308.7,1,True,False,False,False,False,True,False,True,False,False,False,False,61.739999999999995
Male,No,0,0,15,0,No phone service,No,No,No,Yes,No,No,1,29.7,438.25,1,False,False,False,False,False,True,False,False,True,False,False,False,27.390625
Male,No,1,0,1,0,No phone service,No,No,Yes,No,Yes,Yes,1,50.35,50.35,1,False,False,False,False,False,True,False,True,False,False,False,False,25.175
Female,Yes,0,0,45,1,No,Yes,Yes,No,Yes,No,No,1,85.7,3778.1,0,True,False,False,False,False,False,False,False,False,True,False,False,82.13260869565217
Female,No,1,0,64,0,No phone service,Yes,No,Yes,Yes,No,Yes,0,47.85,3147.5,1,False,False,False,True,False,True,False,False,False,False,False,True,48.42307692307692
Female,Yes,1,0,57,1,Yes,No,Yes,Yes,No,No,Yes,0,94.0,5438.95,0,True,False,False,False,True,False,False,False,False,False,True,False,93.77499999999999
Male,No,1,1,72,1,Yes,Yes,Yes,Yes,Yes,No,No,0,69.85,5102.35,0,False,False,False,True,False,False,False,False,False,False,False,True,69.89520547945206
Male,No,0,0,1,1,No,No,No,No,No,No,No,1,70.3,70.3,1,True,False,False,False,False,True,False,True,False,False,False,False,35.15
Male,No,1,0,72,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.85,1872.2,0,False,True,False,True,True,False,False,False,False,False,False,True,25.646575342465756
Female,No,0,0,3,1,No,Yes,Yes,No,Yes,No,Yes,0,71.1,213.35,0,False,False,False,True,False,False,True,True,False,False,False,False,53.3375
Male,Yes,0,0,55,1,Yes,Yes,No,No,No,Yes,Yes,1,98.8,5617.75,1,True,False,False,False,False,True,False,False,False,False,True,False,100.31696428571429
Female,No,1,0,59,1,Yes,No,No,Yes,Yes,Yes,No,0,93.35,5386.5,0,True,False,False,False,False,True,False,False,False,False,True,False,89.775
Female,No,0,0,18,1,Yes,No,No,No,Yes,Yes,Yes,1,99.85,1776.95,1,True,False,False,False,False,False,False,False,True,False,False,False,93.52368421052631
Male,Yes,1,0,32,1,No,No,No,No,No,No,Yes,1,80.3,2483.05,1,True,False,False,False,True,False,False,False,False,True,False,False,75.2439393939394
Female,No,0,0,4,1,No,Yes,No,No,No,No,No,1,50.55,235.65,0,False,False,False,False,False,False,False,True,False,False,False,False,47.13
Female,Yes,0,0,66,1,Yes,No,Yes,No,No,No,No,1,80.45,5224.35,1,True,False,False,False,True,False,False,False,False,False,False,True,77.97537313432836
Male,No,0,0,27,1,Yes,No,No,Yes,No,No,No,1,81.3,2272.8,0,True,False,False,False,False,True,False,False,False,True,False,False,81.17142857142858
Male,No,0,0,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.7,83.75,0,False,True,False,False,True,False,False,True,False,False,False,False,16.75
Male,No,1,1,60,1,No,Yes,Yes,No,Yes,Yes,Yes,1,79.05,4663.4,0,False,False,False,False,True,False,False,False,False,False,True,False,76.44918032786885
Female,No,1,1,8,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.05,201.7,0,False,True,False,True,False,False,True,True,False,False,False,False,22.41111111111111
Male,No,1,1,8,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.6,125.0,0,False,True,False,True,True,False,False,True,False,False,False,False,13.88888888888889
Male,No,0,0,35,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.2,684.4,0,False,True,False,True,False,False,True,False,False,True,False,False,19.01111111111111
Male,No,0,0,7,1,Yes,No,No,No,No,No,Yes,1,86.8,620.35,1,True,False,False,False,False,True,False,True,False,False,False,False,77.54375
Female,No,1,1,53,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.9,1146.05,0,False,True,False,True,False,False,True,False,False,False,True,False,21.223148148148148
Female,Yes,0,0,18,1,Yes,No,Yes,No,Yes,Yes,Yes,1,103.6,1806.35,0,True,False,False,False,True,False,False,False,True,False,False,False,95.07105263157894
Female,No,0,0,15,0,No phone service,No,Yes,No,No,No,Yes,1,38.8,603.0,0,False,False,False,True,False,False,True,False,True,False,False,False,37.6875
Male,No,1,0,67,1,Yes,No,Yes,No,No,Yes,No,1,88.4,5798.3,0,True,False,True,False,False,False,False,False,False,False,False,True,85.26911764705882
Male,Yes,1,0,6,1,No,No,Yes,No,No,No,Yes,1,84.2,519.15,1,True,False,False,False,False,True,False,True,False,False,False,False,74.16428571428571
Male,Yes,0,0,6,1,No,No,No,No,No,Yes,No,1,79.7,497.6,0,True,False,False,False,False,True,False,True,False,False,False,False,71.08571428571429
Male,No,0,0,13,1,Yes,No,No,No,Yes,Yes,Yes,1,99.0,1301.7,1,True,False,False,False,False,False,True,False,True,False,False,False,92.97857142857143
Female,No,0,0,11,1,Yes,No,No,Yes,No,Yes,Yes,1,100.75,1129.75,1,True,False,False,False,False,True,False,True,False,False,False,False,94.14583333333333
Male,No,0,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.3,19.3,0,False,True,False,False,False,False,True,True,False,False,False,False,9.65
Male,No,0,0,5,1,No,Yes,No,No,Yes,No,No,1,55.75,266.95,0,False,False,False,False,False,False,True,True,False,False,False,False,44.49166666666667
Male,No,0,0,13,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.95,257.0,0,False,True,True,False,False,False,True,False,True,False,False,False,18.357142857142858
Female,No,1,0,9,1,Yes,Yes,Yes,Yes,No,No,No,0,91.75,865.8,1,True,False,False,False,False,False,False,True,False,False,False,False,86.58
Male,No,0,0,29,1,No,No,Yes,No,Yes,Yes,No,0,89.65,2623.65,0,True,False,False,False,False,False,True,False,False,True,False,False,87.455
Male,Yes,0,0,1,1,No,No,No,No,No,No,No,1,45.85,45.85,0,False,False,False,False,False,False,True,True,False,False,False,False,22.925
Female,No,0,0,1,1,Yes,No,No,Yes,No,No,No,1,79.55,79.55,1,True,False,False,False,False,False,True,True,False,False,False,False,39.775
Female,No,1,1,18,1,No,No,No,No,No,Yes,No,0,55.95,1082.8,0,False,False,False,False,False,False,True,False,True,False,False,False,56.98947368421052
Female,No,1,0,2,1,No,No,No,Yes,No,Yes,Yes,0,69.0,147.8,0,False,False,False,False,True,False,False,True,False,False,False,False,49.26666666666667
Male,No,1,1,30,1,Yes,No,Yes,No,Yes,No,No,1,83.55,2570.2,0,True,False,False,False,False,False,False,False,False,True,False,False,82.90967741935484
Male,No,0,1,66,1,Yes,Yes,Yes,No,Yes,No,No,0,65.7,4378.9,0,False,False,False,True,False,False,False,False,False,False,False,True,65.35671641791045
Male,No,1,1,38,1,Yes,No,No,Yes,Yes,Yes,No,1,94.9,3616.25,0,True,False,False,True,False,False,False,False,False,True,False,False,92.72435897435898
Male,No,1,1,44,1,No,No,Yes,Yes,Yes,No,No,1,61.9,2924.05,0,False,False,False,False,False,False,True,False,False,True,False,False,64.97888888888889
Female,No,0,0,54,1,Yes,No,Yes,Yes,Yes,Yes,Yes,0,111.1,6014.85,1,True,False,False,False,False,True,False,False,False,False,True,False,109.3609090909091
Male,No,0,0,2,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.0,32.7,0,False,True,False,False,False,False,True,True,False,False,False,False,10.9
Female,No,0,0,42,1,No,Yes,Yes,No,Yes,No,Yes,1,67.7,2882.25,0,False,False,True,False,False,False,True,False,False,True,False,False,67.02906976744185
Female,No,1,1,58,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.15,1509.9,0,False,True,False,True,True,False,False,False,False,False,True,False,25.591525423728815
Male,No,1,1,58,1,No,No,Yes,No,No,Yes,Yes,1,92.85,5305.05,0,True,False,False,False,False,True,False,False,False,False,True,False,89.91610169491526
Female,No,1,1,25,1,Yes,No,No,Yes,No,No,Yes,1,89.1,2368.4,1,True,False,False,False,False,True,False,False,False,True,False,False,91.0923076923077
Female,No,0,0,71,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,111.3,7985.9,0,True,False,False,True,False,False,True,False,False,False,False,True,110.91527777777777
Female,No,0,0,37,1,Yes,No,Yes,Yes,No,Yes,Yes,1,101.9,3545.35,1,True,False,False,False,False,False,False,False,False,True,False,False,93.29868421052632
Female,No,1,1,14,1,Yes,No,No,No,Yes,Yes,No,1,91.65,1301.0,1,True,False,False,False,False,True,False,False,True,False,False,False,86.73333333333333
Female,Yes,0,0,4,1,Yes,No,No,Yes,No,No,Yes,1,88.85,372.45,1,True,False,False,False,False,True,False,True,False,False,False,False,74.49
Female,No,1,0,48,1,Yes,Yes,No,No,Yes,No,No,1,60.6,2985.25,0,False,False,True,False,False,False,False,False,False,True,False,False,60.923469387755105
Female,Yes,0,0,3,0,No phone service,No,No,No,No,No,No,0,25.3,77.75,1,False,False,False,False,False,True,False,True,False,False,False,False,19.4375
Female,No,1,0,8,1,No,Yes,No,No,Yes,No,Yes,0,65.5,564.35,0,False,False,False,True,False,False,True,True,False,False,False,False,62.705555555555556
Male,No,0,0,1,1,Yes,No,No,No,No,Yes,Yes,1,95.45,95.45,1,True,False,False,False,False,True,False,True,False,False,False,False,47.725
Male,No,0,0,67,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.95,1311.75,0,False,True,False,True,False,False,False,False,False,False,False,True,19.290441176470587
Male,No,0,0,13,1,No,No,No,No,No,Yes,Yes,1,91.1,1135.7,1,True,False,False,False,False,True,False,False,True,False,False,False,81.12142857142858
Female,No,1,1,45,1,No,No,Yes,No,Yes,No,No,1,54.15,2319.8,1,False,False,True,False,True,False,False,False,False,True,False,False,50.4304347826087
Male,No,0,0,49,1,Yes,No,No,No,No,No,No,1,74.6,3720.35,0,True,False,False,False,False,False,False,False,False,False,True,False,74.407
Female,No,1,0,52,1,Yes,No,Yes,Yes,No,Yes,No,0,94.6,5025.8,0,True,False,False,False,False,False,False,False,False,False,True,False,94.82641509433962
Female,No,1,0,63,1,No,Yes,No,Yes,No,No,No,1,81.15,5224.5,0,True,False,True,False,True,False,False,False,False,False,False,True,81.6328125
Female,No,1,1,68,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,89.05,6185.8,0,False,False,False,True,False,False,False,False,False,False,False,True,89.64927536231885
Female,No,1,0,31,1,No,No,No,No,Yes,No,No,1,49.2,1498.55,0,False,False,False,False,False,False,True,False,False,True,False,False,46.8296875
Female,No,1,0,64,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.45,1208.6,0,False,True,False,True,True,False,False,False,False,False,False,True,18.59384615384615
Female,No,1,0,62,1,No,Yes,No,Yes,Yes,Yes,Yes,1,104.3,6613.65,0,True,False,True,False,False,True,False,False,False,False,False,True,104.97857142857143
Female,No,0,0,1,1,No,No,No,No,No,No,No,0,69.7,69.7,1,True,False,False,False,False,False,False,True,False,False,False,False,34.85
Female,No,0,0,6,1,No,No,No,No,No,Yes,Yes,1,89.5,573.3,1,True,False,False,False,False,True,False,True,False,False,False,False,81.89999999999999
Female,No,1,0,21,1,No,No,No,No,Yes,Yes,No,1,86.05,1818.9,0,True,False,False,False,False,True,False,False,True,False,False,False,82.67727272727274
Female,No,1,1,72,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.2,1787.35,0,False,True,False,True,False,False,False,False,False,False,False,True,24.484246575342464
Female,No,1,1,32,0,No phone service,Yes,Yes,No,No,No,No,1,35.15,1051.05,0,False,False,False,False,False,True,False,False,False,True,False,False,31.849999999999998
Female,Yes,0,0,71,1,Yes,Yes,Yes,No,Yes,Yes,No,1,99.65,7181.25,0,True,False,True,False,True,False,False,False,False,False,False,True,99.73958333333333
Female,No,0,1,34,1,No,Yes,Yes,Yes,No,Yes,Yes,1,105.35,3688.6,0,True,False,False,False,False,False,False,False,False,True,False,False,105.38857142857142
Male,No,1,0,3,0,No phone service,No,No,No,No,No,Yes,1,35.15,99.75,1,False,False,False,False,False,True,False,True,False,False,False,False,24.9375
Male,No,0,1,12,1,Yes,No,No,No,No,No,No,1,73.75,871.4,1,True,False,False,False,True,False,False,True,False,False,False,False,67.03076923076922
Female,Yes,0,0,8,1,Yes,No,No,Yes,No,Yes,Yes,0,101.35,780.5,1,True,False,False,False,False,True,False,True,False,False,False,False,86.72222222222223
Female,No,1,1,35,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.3,821.6,0,False,True,False,True,False,False,False,False,False,True,False,False,22.822222222222223
Female,No,1,1,3,1,No,No,No,No,No,Yes,No,1,80.7,239.45,0,True,False,False,False,False,True,False,True,False,False,False,False,59.8625
Male,No,0,0,3,1,No,No,No,Yes,Yes,Yes,No,1,89.85,244.45,0,True,False,False,False,False,False,True,True,False,False,False,False,61.1125
Male,No,0,0,53,1,No,No,No,Yes,No,No,Yes,1,61.1,3357.9,0,False,False,True,False,False,True,False,False,False,False,True,False,62.18333333333334
Female,No,1,0,4,0,No phone service,Yes,No,No,No,No,No,1,29.05,129.6,0,False,False,False,False,False,True,False,True,False,False,False,False,25.919999999999998
Female,No,1,1,48,1,No,Yes,No,Yes,No,Yes,Yes,1,99.7,4977.2,0,True,False,True,False,False,False,False,False,False,True,False,False,101.57551020408162
Female,No,1,1,6,1,No,Yes,Yes,No,No,No,No,0,55.9,365.35,1,False,False,False,False,True,False,False,True,False,False,False,False,52.19285714285714
Male,Yes,1,0,3,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.9,334.65,1,True,False,False,False,False,True,False,True,False,False,False,False,83.6625
Male,No,1,1,54,0,No phone service,No,No,Yes,Yes,No,Yes,0,46.0,2424.05,0,False,False,False,True,True,False,False,False,False,False,True,False,44.07363636363637
Female,No,0,0,1,1,No,No,No,No,No,No,No,0,43.95,43.95,1,False,False,False,False,False,False,True,True,False,False,False,False,21.975
Male,No,0,0,62,1,No,No,Yes,Yes,Yes,Yes,Yes,1,80.4,4981.15,0,False,False,False,False,False,False,False,False,False,False,False,True,79.06587301587301
Male,No,1,1,22,1,No,No,Yes,Yes,No,Yes,Yes,1,100.05,2090.25,0,True,False,True,False,False,False,True,False,True,False,False,False,90.8804347826087
Male,No,0,0,1,1,No,No,No,No,No,No,No,1,45.1,45.1,1,False,False,False,False,False,False,False,True,False,False,False,False,22.55
Male,Yes,0,0,51,1,No,No,No,Yes,No,Yes,Yes,1,94.0,4905.75,0,True,False,True,False,False,False,False,False,False,False,True,False,94.34134615384616
Female,No,0,0,30,1,Yes,No,Yes,Yes,No,Yes,No,1,68.95,2038.7,0,False,False,True,False,True,False,False,False,False,True,False,False,65.76451612903226
Female,Yes,1,0,56,1,Yes,Yes,Yes,Yes,Yes,No,No,1,68.45,4014.0,0,False,False,True,False,True,False,False,False,False,False,True,False,70.42105263157895
Male,No,1,0,35,1,Yes,No,Yes,No,Yes,Yes,No,1,69.0,2441.7,0,False,False,True,False,False,True,False,False,False,True,False,False,67.82499999999999
Female,Yes,0,0,64,0,No phone service,No,Yes,No,Yes,Yes,No,1,43.85,2751.0,0,False,False,False,False,False,True,False,False,False,False,False,True,42.323076923076925
Male,No,0,1,30,0,No phone service,No,No,No,No,Yes,Yes,1,44.5,1307.8,0,False,False,False,False,False,True,False,False,False,True,False,False,42.18709677419355
Female,No,1,1,25,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,18.7,383.65,0,False,True,False,True,False,False,True,False,False,True,False,False,14.75576923076923
Female,No,0,0,41,1,No,No,No,No,No,No,No,0,70.25,2868.05,1,True,False,False,False,False,False,False,False,False,True,False,False,68.28690476190476
Male,No,0,1,9,1,No,No,No,No,No,Yes,No,0,55.35,449.75,1,False,False,False,False,False,True,False,True,False,False,False,False,44.975
Female,No,1,0,1,1,No,Yes,Yes,No,No,No,No,1,53.55,53.55,0,False,False,False,False,False,False,True,True,False,False,False,False,26.775
Male,No,0,1,70,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,114.6,7882.5,0,True,False,False,True,False,True,False,False,False,False,False,True,111.02112676056338
